ds,lag1_sma_forecast,campaign,y
2023-06-03,422.8327143915099,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,
2023-06-04,422.8158224842396,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,
2023-06-05,422.80325216144774,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,
2023-06-06,422.7955295298578,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,
2023-06-07,422.7933086039099,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,
2023-06-08,422.7966175602969,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,
2023-06-09,422.8057085329689,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,
2023-06-10,422.81849984650574,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,
2023-06-11,422.8293629666888,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,
2023-06-12,422.8333092511274,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,
2023-06-13,422.8315303682787,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,
2023-06-14,422.82683199604134,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,
2023-06-15,422.822043748859,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,
2023-06-16,422.8183438001341,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,
2023-06-17,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,
2023-03-21,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-03-22,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-03-23,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-03-24,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-03-25,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-03-26,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-03-27,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-03-28,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-03-30,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-03-31,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-01,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-02,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-03,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-04,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-05,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-06,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-07,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-08,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-10,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-11,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-12,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-13,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-14,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-15,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-17,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-18,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-19,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-20,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-21,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-22,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-23,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-24,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2670.0
2023-04-25,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1437.0
2023-04-26,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2113.0
2023-04-27,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2283.0
2023-04-28,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,3153.0
2023-04-29,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-04-30,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-05-01,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1195.0
2023-05-02,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,816.0
2023-05-03,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,518.0
2023-05-04,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,750.0
2023-05-05,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1029.0
2023-05-06,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-05-07,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-05-08,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,825.0
2023-05-09,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1035.0
2023-05-10,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,964.0
2023-05-11,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1236.0
2023-05-12,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1153.0
2023-05-13,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1036.0
2023-05-14,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1178.0
2023-05-15,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1038.0
2023-05-16,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1059.0
2023-05-17,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,962.0
2023-05-18,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1043.0
2023-05-19,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-05-20,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-05-21,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-05-22,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-05-23,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-05-24,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-05-25,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-05-26,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-05-27,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-05-28,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-05-29,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-05-30,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-05-31,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-01,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-02,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-03,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-04,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-05,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-06,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-07,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-08,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-09,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-10,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-11,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-12,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-13,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-14,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-15,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-16,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-17,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-06-18,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,
2023-03-21,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-03-22,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-03-23,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-03-24,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-03-25,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-03-26,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-03-27,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-03-28,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-01,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-02,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-03,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-04,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-05,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-10,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-11,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-12,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-13,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-14,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-15,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-16,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-17,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-18,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-19,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-20,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-21,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-22,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-23,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-24,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-25,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-26,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-27,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-28,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-29,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-04-30,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,25.0
2023-05-01,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,51.0
2023-05-02,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,62.0
2023-05-03,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-04,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,54.0
2023-05-05,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,66.0
2023-05-06,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-07,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,42.0
2023-05-08,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,70.0
2023-05-09,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,49.0
2023-05-10,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,53.0
2023-05-11,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-12,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-13,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,49.0
2023-05-14,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,44.0
2023-05-15,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,61.0
2023-05-16,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,78.0
2023-05-17,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,63.0
2023-05-18,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-19,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-20,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-21,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-22,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-23,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-24,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-25,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-26,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-27,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-28,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-29,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-30,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-05-31,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-06-01,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-06-02,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-06-03,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-06-04,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-06-05,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-06-06,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-06-07,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-06-08,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-06-09,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-06-10,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
2023-06-11,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,
