source,product,metrics,campaign,ad_name,adset_name,date,actual,forecast,baseline
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-29,,2433.0680525474463,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-29,,2433.0680525474463,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-29,,2433.0680525474463,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-29,,2433.0680525474463,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-29,,2433.0680525474463,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-29,,2433.0680525474463,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-29,,2433.0680525474463,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-30,868.0,2196.8700528293093,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-01,1237.0,2592.801418311409,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-02,1680.0,2635.0066459179297,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,1909.0,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-03,,2278.0103819015285,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-04,1687.0,2496.1742697481172,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-05,1599.0,2712.090037577238,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,1257.0,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-06,,2537.212153802484,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-07,,2301.014154084602,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-08,1579.0,2696.945519566958,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,1749.0,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-09,,2739.150747172843,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-10,1718.0,2382.15448315696,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-11,1641.0,2600.318371003809,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-12,1590.0,2816.2341388326304,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-13,1301.0,2641.3562550575216,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-14,,2405.158255340137,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-15,1814.0,2801.089620821135,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-16,1673.0,2843.294848428388,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,1510.0,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-17,,2486.2985844118716,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-18,1234.0,2704.462472259348,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-19,,2920.3782400880077,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-20,,2745.500356314232,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-21,,2509.30235659543,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-22,,2905.233722076684,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-23,,2947.438949683301,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-24,,2590.442685667303,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-25,,2808.606573515039,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-26,,3024.522341343326,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-27,,2849.6444575692694,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-28,,2613.446457851207,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-29,,3009.3778233325424,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-30,,3051.5830509400203,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-05-31,,2694.586786923242,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-01,,2912.750674770579,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-02,,3128.6664425987037,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-03,,2953.788558824307,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-04,,2717.5905591065,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-05,,3113.521924588091,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-06,,3155.7271521949324,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-07,,2798.730888178414,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-08,,3016.894776026422,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-09,,3232.8105438540815,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-10,,3057.932660079471,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-11,,2821.734660361431,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-12,,3217.6660258439492,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-13,,3259.871253450162,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-14,,2902.874989433585,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-15,,3121.038877281961,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-16,,3336.9546451093993,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-17,,3162.076761334635,
Google,BPKB Mobil,Click,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-06-18,,2925.8787616169657,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-20,,1142.1361263999715,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-21,,1701.2950837185765,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-22,,1040.825929608555,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-23,,1038.5439317806308,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-24,1281.0,1235.523140214623,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-25,887.0,1259.9802378336017,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-26,1563.0,993.193126959582,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-27,1648.0,1126.161586072113,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-28,987.0,1685.320543390255,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-29,,1024.8513892820358,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-30,,1022.5693914524946,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-05-01,1107.0,1219.5485998860647,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-05-02,820.0,1244.0056975059633,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-05-03,724.0,977.2185866316006,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-05-04,1095.0,1110.187045742068,
Google,BPKB Motor,Click,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-05-05,1548.0,1669.3460030623414,
